,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
300,27,Presentation,6,00870940307fa_sunajrgtewnualfcerj.jpg,00955960627fb_sunauburywlkjszngcq.jpg,,,,,,,<,Place,20.93470597267151,,,,1.0,,,1,,,,x
301,27,Presentation,6,00663941121fa_sunadnjjzohjhbohlwq.jpg,00969960627fa_sunbaoizrfijvhpnnjn.jpg,,,,,,,>,Face,27.96566891670227,,,,1.0,,,3,,,,x
302,27,Presentation,6,00076931230fa_sunaafewhewbxmjiurz.jpg,00788941205fa_sunagountlxpzkytsmp.jpg,,,,,,,<,Face,34.99384689331055,,,,1.0,,,1,,,,x
303,27,Presentation,6,00634940928fa_sunadcphrizvfpljiqt.jpg,00581940928fa_sunacvzhvcksnwqcqbw.jpg,,,,,,,<,Place,42.285661935806274,,,,1.0,,,1,,,,x
304,27,Presentation,6,00111931230fb_sunaakgekhjklxmvulj.jpg,00970960627fa_sunbasypfgzjtomktmu.jpg,,,,,,,>,Place,49.221521854400635,,,,1.0,,,3,,,,x
305,27,Presentation,6,00859940307fa_sunaiycurtqsfkvcaso.jpg,00793941205fa_sunagtjwilqjvxohypn.jpg,,,,,,,>,Face,56.357614040374756,,,,1.0,,,3,,,,o
306,27,Presentation,6,00947960627fa_sunasmmcxdddtmtazwx.jpg,00061931230fb_sunaaekxzjzrfgtkwjf.jpg,,,,,,,<,Face,63.31776785850525,,,,1.0,,,1,,,,o
307,27,Presentation,6,00797960620fa_sunagufzbeteqdjxais.jpg,00116931230fa_sunaakqepfoeqomfgxf.jpg,,,,,,,>,Face,70.34163403511047,,,,1.0,,,3,,,,x
308,27,Presentation,6,00095931230fa_sunaahzooisqkwlxwoz.jpg,00700941121fa_sunadsgmtznewzyasnk.jpg,,,,,,,<,Place,77.32588601112366,,,,1.0,,,1,,,,x
309,27,Presentation,6,00893960530Fa_sunaloffvbvysigxent.jpg,00805941205fa_sunagwzdbtlixdhgolm.jpg,,,,,,,>,Place,84.35777187347412,,,,1.0,,,3,,,,o
