,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
250,14,Presentation,5,00127931230fa_sunaampvucecsfbdafn.jpg,00548940519fa_sunacerqowiaeoqkmsq.jpg,,,,,,,<,Place,15.37535285949707,,,,1.0,,,3,,,,o
251,14,Presentation,5,00131931230fb_sunaangbuylfvckqqoo.jpg,00777941205fa_sunagcinxkccdtrjmlv.jpg,,,,,,,<,Face,22.743615865707397,,,,1.0,,,1,,,,o
252,14,Presentation,5,00316940422fa_sunabxmguapjekttvwm.jpg,00885960530fa_sunakwlvxjpddialozd.jpg,,,,,,,>,Face,30.54318594932556,,,,1.0,,,3,,,,o
253,14,Presentation,5,00973960627fa_sunbbgtoeuzierkkajt.jpg,00754941201fa_sunaffgsyyvoqdlkmnk.jpg,,,,,,,<,Place,37.82307195663452,,,,1.0,,,1,,,,x
254,14,Presentation,5,00144931230fb_sunaathajvxrgptwhoj.jpg,00906960530fa_sunantryfbloeaomfta.jpg,,,,,,,>,Place,45.50306987762451,,,,1.0,,,3,,,,o
255,14,Presentation,5,00787960620fa_sunagoufulkpsxrmklt.jpg,00908960530fa_sunanwjjyqqwzqrqagd.jpg,,,,,,,<,Place,52.98333287239075,,,,1.0,,,3,,,,o
256,14,Presentation,5,00745941205fa_sunaeouogqolxvggaoq.jpg,00792941205fa_sunagsiwrmuixqgdimb.jpg,,,,,,,>,Face,60.43097186088562,,,,1.0,,,3,,,,o
257,14,Presentation,5,00242940128fa_sunabcuurugvxwparpk.jpg,00775941205fa_sunafvwfsmqkjrutjta.jpg,,,,,,,<,Face,67.8070330619812,,,,1.0,,,3,,,,o
258,14,Presentation,5,00288940422fa_sunabppokiyglaxpcha.jpg,00786941205fa_sunagmhildamktmqjss.jpg,,,,,,,>,Place,75.34329891204834,,,,1.0,,,3,,,,o
259,14,Presentation,5,00799941205fa_sunagutjvdvnhxejerz.jpg,00983960627fa_sunbfyvfqiimvdaxlqn.jpg,,,,,,,>,Face,82.74313402175903,,,,1.0,,,3,,,,o
