,avg,fix,lefteye,raw,righteye,state,time,timestamp,Run,xRaw_righteye,yRaw_righteye,xRaw_lefteye,yRaw_lefteye,av_x_coord,av_y_coord,Subject,UniqueID,Group,Experiment,Trial,Behavior_Image_Start
27935,"{'x': 1079.7307, 'y': 601.1671}",True,"{'avg': {'x': 1012.6752, 'y': 604.2402}, 'pcenter': {'x': 0.4129, 'y': 0.5978}, 'psize': 32.2943, 'raw': {'x': 989.5843, 'y': 588.1718}}","{'x': 1042.0251, 'y': 590.6693}","{'avg': {'x': 1100.2496, 'y': 603.2062}, 'pcenter': {'x': 0.5869, 'y': 0.5964}, 'psize': 33.0612, 'raw': {'x': 1094.4661, 'y': 593.1667}}",7,535246647,1578935727.927,0,1094.4661,593.1667,989.5843,588.1718,1042.0252,590.6692499999999,30,94,2,/variabl,0.0,1578935727.9038
27936,"{'x': 1078.452, 'y': 601.7769}",True,"{'avg': {'x': 1011.0801, 'y': 603.5771}, 'pcenter': {'x': 0.4128, 'y': 0.598}, 'psize': 32.6076, 'raw': {'x': 996.3244, 'y': 597.5568}}","{'x': 1045.8684, 'y': 600.0157}","{'avg': {'x': 1099.5763, 'y': 603.2735}, 'pcenter': {'x': 0.5868, 'y': 0.5964}, 'psize': 33.1056, 'raw': {'x': 1095.4124, 'y': 602.4745}}",7,535246680,1578935727.96,0,1095.4124,602.4745,996.3244,597.5568,1045.8683999999998,600.01565,30,94,2,/variabl,0.0,1578935727.9038
27937,"{'x': 1076.3395, 'y': 602.2671}",True,"{'avg': {'x': 1009.0682, 'y': 603.8598}, 'pcenter': {'x': 0.4126, 'y': 0.5984}, 'psize': 32.8139, 'raw': {'x': 991.5172, 'y': 615.3732}}","{'x': 1041.2852, 'y': 613.2421}","{'avg': {'x': 1098.7874, 'y': 603.487}, 'pcenter': {'x': 0.5866, 'y': 0.5964}, 'psize': 33.3299, 'raw': {'x': 1091.0531, 'y': 611.1109}}",7,535246724,1578935728.004,0,1091.0531,611.1109,991.5172,615.3732,1041.2851500000002,613.2420500000001,30,94,2,/variabl,0.0,1578935727.9038
27938,"{'x': 1074.314, 'y': 602.6227}",True,"{'avg': {'x': 1007.7915, 'y': 603.1381}, 'pcenter': {'x': 0.4124, 'y': 0.5984}, 'psize': 32.5709, 'raw': {'x': 998.0916, 'y': 597.428}}","{'x': 1046.8528, 'y': 593.7854}","{'avg': {'x': 1098.4181, 'y': 602.4837}, 'pcenter': {'x': 0.5864, 'y': 0.5961}, 'psize': 33.4145, 'raw': {'x': 1095.6141, 'y': 590.1428}}",7,535246757,1578935728.037,0,1095.6141,590.1428,998.0916,597.428,1046.85285,593.7854,30,94,2,/variabl,0.0,1578935727.9038
27939,"{'x': 1072.5525, 'y': 602.8849}",True,"{'avg': {'x': 1006.6003, 'y': 602.2755}, 'pcenter': {'x': 0.4123, 'y': 0.5984}, 'psize': 32.619, 'raw': {'x': 1000.7202, 'y': 592.9905}}","{'x': 1046.3, 'y': 596.5471}","{'avg': {'x': 1097.9713, 'y': 602.4183}, 'pcenter': {'x': 0.5863, 'y': 0.5962}, 'psize': 33.6777, 'raw': {'x': 1091.88, 'y': 600.1037}}",7,535246801,1578935728.081,0,1091.88,600.1037,1000.7202,592.9905,1046.3001,596.5471,30,94,2,/variabl,0.0,1578935727.9038
27940,"{'x': 1070.8651, 'y': 603.0968}",True,"{'avg': {'x': 1005.1888, 'y': 602.2014}, 'pcenter': {'x': 0.4123, 'y': 0.5984}, 'psize': 32.7692, 'raw': {'x': 995.5162, 'y': 601.9766}}","{'x': 1044.5332, 'y': 598.9609}","{'avg': {'x': 1097.397, 'y': 602.2993}, 'pcenter': {'x': 0.5863, 'y': 0.5961}, 'psize': 33.529, 'raw': {'x': 1093.5502, 'y': 595.9452}}",7,535246836,1578935728.116,0,1093.5502,595.9452,995.5162,601.9766,1044.5331999999999,598.9609,30,94,2,/variabl,0.0,1578935727.9038
27941,"{'x': 1069.2192, 'y': 603.2059}",True,"{'avg': {'x': 1004.5812, 'y': 601.3877}, 'pcenter': {'x': 0.4124, 'y': 0.5984}, 'psize': 32.7458, 'raw': {'x': 1006.3001, 'y': 593.4879}}","{'x': 1053.949, 'y': 597.6534}","{'avg': {'x': 1097.4243, 'y': 602.0943}, 'pcenter': {'x': 0.5864, 'y': 0.5963}, 'psize': 33.9798, 'raw': {'x': 1101.5978, 'y': 601.8191}}",7,535246871,1578935728.151,0,1101.5978,601.8191,1006.3001,593.4879,1053.94895,597.6535,30,94,2,/variabl,0.0,1578935727.9038
27942,"{'x': 1064.7384, 'y': 603.2129}",True,"{'avg': {'x': 1002.5947, 'y': 601.1304}, 'pcenter': {'x': 0.4123, 'y': 0.5983}, 'psize': 32.8828, 'raw': {'x': 983.2587, 'y': 602.2985}}","{'x': 1031.9872, 'y': 598.5724}","{'avg': {'x': 1096.2285, 'y': 601.3998}, 'pcenter': {'x': 0.5862, 'y': 0.5961}, 'psize': 33.6547, 'raw': {'x': 1080.7157, 'y': 594.8463}}",7,535246906,1578935728.186,0,1080.7157,594.8463,983.2587,602.2985,1031.9872,598.5724,30,94,2,/variabl,0.0,1578935727.9038
27943,"{'x': 1059.9318, 'y': 603.2159}",True,"{'avg': {'x': 1000.4803, 'y': 601.442}, 'pcenter': {'x': 0.4123, 'y': 0.5984}, 'psize': 32.7681, 'raw': {'x': 975.3496, 'y': 603.4665}}","{'x': 1026.3315, 'y': 605.9037}","{'avg': {'x': 1094.9027, 'y': 601.7056}, 'pcenter': {'x': 0.5862, 'y': 0.5964}, 'psize': 33.7361, 'raw': {'x': 1077.3136, 'y': 608.3409}}",7,535246940,1578935728.22,0,1077.3136,608.3409,975.3496,603.4665,1026.3316,605.9037000000001,30,94,2,/variabl,0.0,1578935727.9038
27944,"{'x': 1058.5496, 'y': 603.2138}",True,"{'avg': {'x': 998.0996, 'y': 602.1171}, 'pcenter': {'x': 0.4123, 'y': 0.5985}, 'psize': 32.7083, 'raw': {'x': 971.1666, 'y': 614.8287}}","{'x': 1024.0764, 'y': 610.7043}","{'avg': {'x': 1093.4354, 'y': 601.8721}, 'pcenter': {'x': 0.5862, 'y': 0.5963}, 'psize': 33.2566, 'raw': {'x': 1076.9861, 'y': 606.58}}",7,535246983,1578935728.263,0,1076.9861,606.58,971.1666,614.8287,1024.07635,610.70435,30,94,2,/variabl,0.0,1578935727.9038
