,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Response Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Attention Probe
150,0,Presentation,3,00080931230fb_sunaafjszryxyavjzln.jpg,00753941201fa_sunafcofuuzebuadceo.jpg,,,,,,,<,Place,22.317309141159058,,,,1.0,,,3,,,,o
151,0,Presentation,3,00877960530fa_sunajxpkuhbizeveguy.jpg,00905960530fa_sunanmoqeyprjjjfxjt.jpg,,,,,,,>,Face,29.789302110671997,,,,1.0,,,3,,,,x
152,0,Presentation,3,00815941205fa_sunahiphsekjihkafsl.jpg,00290940422fa_sunabqowuarvqqcnipn.jpg,,,,,,,>,Place,37.78915309906006,,,,1.0,,,1,,,,x
153,0,Presentation,3,00963960627fa_sunayaepykrqvenaqqy.jpg,00780960530fa_sunagetqixeypsysbpn.jpg,,,,,,,<,Place,45.56519794464111,,,,1.0,,,3,,,,o
154,0,Presentation,3,00280940422fb_sunabohxbskznglnrhv.jpg,00819940307fa_sunahqldjibofgsfdgb.jpg,,,,,,,>,Face,53.2133309841156,,,,1.0,,,3,,,,o
155,0,Presentation,3,00829940307fa_sunahwgbqkqcrwprgvh.jpg,00554940519fa_sunacfdkbsrughwqwtt.jpg,,,,,,,<,Face,61.01305103302002,,,,1.0,,,1,,,,x
156,0,Presentation,3,00723941201fa_sunaedtgwjvvziytspa.jpg,00221940128fa_sunabcfpwlpolnutyju.jpg,,,,,,,>,Place,68.61318898200989,,,,1.0,,,1,,,,x
157,0,Presentation,3,00154931230fa_sunaauueuhhvklldjik.jpg,00564941031fa_sunacsaovnjezqwbykf.jpg,,,,,,,<,Place,76.39718103408813,,,,0.0,,,3,,,,o
158,0,Presentation,3,00742941201fa_sunaenwuebvlpdmntju.jpg,00902960530fa_sunanaacmmosxrfwmvl.jpg,,,,,,,<,Face,84.58917093276978,,,,1.0,,,3,,,,o
159,0,Presentation,3,00090931230fa_sunaahedjlmtqekgyvj.jpg,00895960530fa_sunamczizlzavhzhpay.jpg,,,,,,,>,Face,92.26920104026794,,,,1.0,,,1,,,,x
