,Subject,Trial Type,Run,Cued Composite,Uncued Composite,Cued Face,Cued Place,Uncued Face,Uncued Place,Memory Image,Category,Cued Side,Cued Category,Attention Reaction Time (s),Familiarity Reaction Time (s),Familiarity Rating,Attention Level,Cue Validity,Post Invalid Cue,Pre Invalid Cue,Attention Button,Rating History,Stimulus Onset,Stimulus End,Stimulus Start
50,KIRSTEN_LAST,Presentation,1,00142931230fb_sunaapxkpvrhpjplsok.jpg,00926960627Fa_sunapqwoeotxshkukbh.jpg,00142931230fb.jpg,sunaapxkpvrhpjplsok.jpg,00926960627Fa.jpg,sunapqwoeotxshkukbh.jpg,,,<,Face,0.3635108470916748,,,,1,,,1,,,1530914121.594679,1530914118.544238
51,KIRSTEN_LAST,Presentation,1,00942960627fa_sunarfdklgdnjgeqfjg.jpg,00943960627fa_sunarpsxqkduedrrzyi.jpg,00942960627fa.jpg,sunarfdklgdnjgeqfjg.jpg,00943960627fa.jpg,sunarpsxqkduedrrzyi.jpg,,,<,Face,0.34702205657958984,,,,1,,,1,,,1530914126.145068,1530914123.166972
52,KIRSTEN_LAST,Presentation,1,00741941201fa_sunaemcowdozyphwknd.jpg,00479940519fa_sunabxsbfwjccqxxzxq.jpg,00741941201fa.jpg,sunaemcowdozyphwknd.jpg,00479940519fa.jpg,sunabxsbfwjccqxxzxq.jpg,,,<,Face,0.3141148090362549,,,,1,,,1,,,1530914130.713298,1530914127.737992
53,KIRSTEN_LAST,Presentation,1,00101931230fb_sunaajqmsaavkmgbsth.jpg,00990960627fa_sunbpflsdaxnddnwcqi.jpg,00101931230fb.jpg,sunaajqmsaavkmgbsth.jpg,00990960627fa.jpg,sunbpflsdaxnddnwcqi.jpg,,,<,Face,0.5806968212127686,,,,1,,,1,,,1530914135.232384,1530914132.243932
54,KIRSTEN_LAST,Presentation,1,00112931230fa_sunaakjaacuzulqckgl.jpg,00919960620fa_sunapmfmzadmosuogaz.jpg,00112931230fa.jpg,sunaakjaacuzulqckgl.jpg,00919960620fa.jpg,sunapmfmzadmosuogaz.jpg,,,<,Face,0.46387815475463867,,,,1,,,1,,,1530914140.016625,1530914137.030374
55,KIRSTEN_LAST,Presentation,1,00076931230fa_sunaafewhewbxmjiurz.jpg,00925960627fa_sunapqwnqzxlsfvgsjm.jpg,00076931230fa.jpg,sunaafewhewbxmjiurz.jpg,00925960627fa.jpg,sunapqwnqzxlsfvgsjm.jpg,,,<,Face,0.796875,,,,1,,,1,,,1530914144.685928,1530914141.697842
56,KIRSTEN_LAST,Presentation,1,00663941121fa_sunadnjjzohjhbohlwq.jpg,00859940307fa_sunaiycurtqsfkvcaso.jpg,00663941121fa.jpg,sunadnjjzohjhbohlwq.jpg,00859940307fa.jpg,sunaiycurtqsfkvcaso.jpg,,,<,Face,0.8462488651275635,,,,0,,,3,,,1530914149.670904,1530914146.694019
57,KIRSTEN_LAST,Presentation,1,00239940128fa_sunabctlikybqabezjv.jpg,00574940928fa_sunacvbrcejzwmcgnoq.jpg,00239940128fa.jpg,sunabctlikybqabezjv.jpg,00574940928fa.jpg,sunacvbrcejzwmcgnoq.jpg,,,<,Face,0.3805210590362549,,,,1,,,1,,,1530914154.705347,1530914151.72773
58,KIRSTEN_LAST,Presentation,1,00676941121fa_sunadpnqovzckyikrjo.jpg,00953960627fa_sunatstrpjxhvtbaczf.jpg,00676941121fa.jpg,sunadpnqovzckyikrjo.jpg,00953960627fa.jpg,sunatstrpjxhvtbaczf.jpg,,,<,Face,0.3296241760253906,,,,1,,,1,,,1530914159.289834,1530914156.309906
59,KIRSTEN_LAST,Presentation,1,00132931230fb_sunaanjcbzdvtvblsdy.jpg,00784941205fb_sunagjzcrjvmxzqzljx.jpg,00132931230fb.jpg,sunaanjcbzdvtvblsdy.jpg,00784941205fb.jpg,sunagjzcrjvmxzqzljx.jpg,,,<,Face,0.3628690242767334,,,,1,,,1,,,1530914163.808716,1530914160.826943
